Project,Bug,TestSuite,ScoringScheme,Family,Formula,TotalDefn,KillDefn,HybridScheme,AggregationDefn,Score,ScoreWRTLoadedClasses
Math,10600034,developer,first,sbfl,dstar2,tests,,none,,0.000369549150037,0.0105105105105
Math,10600034,developer,first,sbfl,barinel,tests,,none,,0.000369549150037,0.0105105105105
Math,10600034,developer,first,sbfl,tarantula,tests,,none,,0.000369549150037,0.0105105105105
Math,10600034,developer,first,sbfl,ochiai,tests,,none,,0.000369549150037,0.0105105105105
Math,9900428,developer,first,mbfl,muse,elements,passfail,none,avg,0.00606027114648,0.248489425982
Math,9900428,developer,first,mbfl,ochiai,tests,exact,none,max,5.52608311229e-05,0.00226586102719
Math,9900428,developer,first,sbfl,opt2,tests,,none,,0.000349985263778,0.0143504531722
Math,9900428,developer,first,sbfl,dstar2,tests,,none,,0.000349985263778,0.0143504531722
Math,9900428,developer,first,sbfl,barinel,tests,,none,,0.000349985263778,0.0143504531722
Math,9900428,developer,first,sbfl,tarantula,tests,,none,,0.000349985263778,0.0143504531722
Math,9900428,developer,first,sbfl,ochiai,tests,,none,,0.000349985263778,0.0143504531722
Math,5100084,developer,first,mbfl,muse,elements,passfail,none,avg,1.84175629881e-05,0.000229147571036
Math,5100084,developer,first,mbfl,ochiai,tests,exact,none,max,0.000156549285399,0.0019477543538
Math,5100084,developer,first,sbfl,opt2,tests,,none,,0.000257845881833,0.0032080659945
Math,5100084,developer,first,sbfl,dstar2,tests,,none,,0.000257845881833,0.0032080659945
Math,5100084,developer,first,sbfl,barinel,tests,,none,,0.000257845881833,0.0032080659945
Math,5100084,developer,first,sbfl,tarantula,tests,,none,,0.000257845881833,0.0032080659945
Math,5100084,developer,first,sbfl,ochiai,tests,,none,,0.000257845881833,0.0032080659945
Math,3700497,developer,first,mbfl,muse,elements,passfail,none,avg,0.0260997484933,0.18771331058
Math,3700497,developer,first,mbfl,ochiai,tests,exact,none,max,7.11811322545e-05,0.000511945392491
Math,3700497,developer,first,sbfl,opt2,tests,,none,,6.32721175596e-05,0.000455062571104
Math,3700497,developer,first,sbfl,dstar2,tests,,none,,6.32721175596e-05,0.000455062571104
Math,3700497,developer,first,sbfl,barinel,tests,,none,,6.32721175596e-05,0.000455062571104
Math,3700497,developer,first,sbfl,tarantula,tests,,none,,6.32721175596e-05,0.000455062571104
Math,3700497,developer,first,sbfl,ochiai,tests,,none,,6.32721175596e-05,0.000455062571104
Math,9200148,developer,first,mbfl,muse,elements,passfail,none,avg,3.93329137823e-05,0.00221238938053
Math,9200148,developer,first,mbfl,ochiai,tests,exact,none,max,0.00017699811202,0.00995575221239
Math,9200148,developer,first,sbfl,opt2,tests,,none,,0.000235997482694,0.0132743362832
Math,9200148,developer,first,sbfl,dstar2,tests,,none,,0.000235997482694,0.0132743362832
Math,9200148,developer,first,sbfl,barinel,tests,,none,,0.000235997482694,0.0132743362832
Math,9200148,developer,first,sbfl,tarantula,tests,,none,,0.000235997482694,0.0132743362832
Math,9200148,developer,first,sbfl,ochiai,tests,,none,,0.000235997482694,0.0132743362832
Math,9300188,developer,first,mbfl,muse,elements,passfail,none,avg,0.00486435181523,0.277027027027
Math,9300188,developer,first,mbfl,ochiai,tests,exact,none,max,9.8868939334e-05,0.00563063063063
Math,9300188,developer,first,sbfl,opt2,tests,,none,,7.90951514672e-05,0.0045045045045
Math,9300188,developer,first,sbfl,dstar2,tests,,none,,7.90951514672e-05,0.0045045045045
Math,9300188,developer,first,sbfl,barinel,tests,,none,,7.90951514672e-05,0.0045045045045
Math,9300188,developer,first,sbfl,tarantula,tests,,none,,7.90951514672e-05,0.0045045045045
Math,9300188,developer,first,sbfl,ochiai,tests,,none,,7.90951514672e-05,0.0045045045045
Math,4000191,developer,first,mbfl,muse,elements,passfail,none,avg,0.000126806999746,0.00239520958084
Math,4000191,developer,first,mbfl,ochiai,tests,exact,none,max,3.96271874207e-05,0.000748502994012
Math,4000191,developer,first,sbfl,opt2,tests,,none,,0.000182285062135,0.00344311377246
Math,4000191,developer,first,sbfl,dstar2,tests,,none,,0.000261539436977,0.00494011976048
Math,4000191,developer,first,sbfl,barinel,tests,,none,,0.000483451686533,0.00913173652695
Math,4000191,developer,first,sbfl,tarantula,tests,,none,,0.000483451686533,0.00913173652695
Math,4000191,developer,first,sbfl,ochiai,tests,,none,,0.000309092061882,0.00583832335329
Math,9200134,developer,first,mbfl,muse,elements,passfail,none,avg,0.000157331655129,0.00884955752212
Math,9200134,developer,first,mbfl,ochiai,tests,exact,none,max,9.83322844556e-05,0.00553097345133
Math,9200134,developer,first,sbfl,opt2,tests,,none,,9.83322844556e-05,0.00553097345133
Math,9200134,developer,first,sbfl,dstar2,tests,,none,,9.83322844556e-05,0.00553097345133
Math,9200134,developer,first,sbfl,barinel,tests,,none,,0.000275330396476,0.0154867256637
Math,9200134,developer,first,sbfl,tarantula,tests,,none,,0.000275330396476,0.0154867256637
Math,9200134,developer,first,sbfl,ochiai,tests,,none,,9.83322844556e-05,0.00553097345133
Math,6400099,developer,first,mbfl,muse,elements,passfail,none,avg,7.11760658616e-05,0.00229533282326
Math,6400099,developer,first,mbfl,ochiai,tests,exact,none,max,4.74507105744e-05,0.00153022188217
Math,6400099,developer,first,sbfl,opt2,tests,,none,,0.00208783126527,0.0673297628156
Math,6400099,developer,first,sbfl,dstar2,tests,,none,,0.00208783126527,0.0673297628156
Math,6400099,developer,first,sbfl,barinel,tests,,none,,0.00208783126527,0.0673297628156
Math,6400099,developer,first,sbfl,tarantula,tests,,none,,0.00208783126527,0.0673297628156
Math,6400099,developer,first,sbfl,ochiai,tests,,none,,0.00208783126527,0.0673297628156
Math,7600242,developer,first,mbfl,muse,elements,passfail,none,avg,0.0568199097775,0.239376468076
Math,7600242,developer,first,mbfl,ochiai,tests,exact,none,max,0.000304120837346,0.00128122998078
Math,7600242,developer,first,sbfl,opt2,tests,,none,,0.00022809062801,0.000960922485586
Math,7600242,developer,first,sbfl,dstar2,tests,,none,,0.00022809062801,0.000960922485586
Math,7600242,developer,first,sbfl,barinel,tests,,none,,0.00022809062801,0.000960922485586
Math,7600242,developer,first,sbfl,tarantula,tests,,none,,0.00022809062801,0.000960922485586
Math,7600242,developer,first,sbfl,ochiai,tests,,none,,0.00022809062801,0.000960922485586
Math,5500597,developer,first,mbfl,muse,elements,passfail,none,avg,8.87646184231e-05,0.00136892539357
Math,5500597,developer,first,mbfl,ochiai,tests,exact,none,max,9.9860195726e-05,0.00154004106776
Math,5500597,developer,first,sbfl,opt2,tests,,none,,0.000266293855269,0.0041067761807
Math,5500597,developer,first,sbfl,dstar2,tests,,none,,0.000266293855269,0.0041067761807
Math,5500597,developer,first,sbfl,barinel,tests,,none,,0.000366154050995,0.00564681724846
Math,5500597,developer,first,sbfl,tarantula,tests,,none,,0.000366154050995,0.00564681724846
Math,5500597,developer,first,sbfl,ochiai,tests,,none,,0.000266293855269,0.0041067761807
Math,3700551,developer,first,mbfl,muse,elements,passfail,none,avg,3.16360587798e-05,0.000227531285552
Math,3700551,developer,first,mbfl,ochiai,tests,exact,none,max,3.95450734747e-05,0.00028441410694
Math,3700551,developer,first,sbfl,opt2,tests,,none,,2.37270440848e-05,0.000170648464164
Math,3700551,developer,first,sbfl,dstar2,tests,,none,,2.37270440848e-05,0.000170648464164
Math,3700551,developer,first,sbfl,barinel,tests,,none,,2.37270440848e-05,0.000170648464164
Math,3700551,developer,first,sbfl,tarantula,tests,,none,,2.37270440848e-05,0.000170648464164
Math,3700551,developer,first,sbfl,ochiai,tests,,none,,2.37270440848e-05,0.000170648464164
Math,5500607,developer,first,mbfl,muse,elements,passfail,none,avg,0.000110955773029,0.00171115674196
Math,5500607,developer,first,mbfl,ochiai,tests,exact,none,max,0.000210815968755,0.00325119780972
Math,5500607,developer,first,sbfl,opt2,tests,,none,,0.000266293855269,0.0041067761807
Math,5500607,developer,first,sbfl,dstar2,tests,,none,,0.000266293855269,0.0041067761807
Math,5500607,developer,first,sbfl,barinel,tests,,none,,0.000343962896389,0.00530458590007
Math,5500607,developer,first,sbfl,tarantula,tests,,none,,0.000343962896389,0.00530458590007
Math,5500607,developer,first,sbfl,ochiai,tests,,none,,0.000266293855269,0.0041067761807
Math,2600031,developer,first,mbfl,muse,elements,passfail,none,avg,1.54523680754e-05,0.000276014352746
Math,2600031,developer,first,mbfl,ochiai,tests,exact,none,max,1.54523680754e-05,0.000276014352746
Math,2600031,developer,first,sbfl,opt2,tests,,none,,9.27142084524e-05,0.00165608611648
Math,2600031,developer,first,sbfl,dstar2,tests,,none,,0.000432666306111,0.0077284018769
Math,2600031,developer,first,sbfl,barinel,tests,,none,,0.000494475778413,0.00883245928788
Math,2600031,developer,first,sbfl,tarantula,tests,,none,,0.000494475778413,0.00883245928788
Math,2600031,developer,first,sbfl,ochiai,tests,,none,,0.000432666306111,0.0077284018769
Math,3900122,developer,first,mbfl,muse,elements,passfail,none,avg,0.000207036040197,0.00126829268293
Math,3900122,developer,first,mbfl,ochiai,tests,exact,none,max,2.38887738689e-05,0.000146341463415
Math,3900122,developer,first,sbfl,opt2,tests,,none,,0.00179962096479,0.0110243902439
Math,3900122,developer,first,sbfl,dstar2,tests,,none,,0.00262776512558,0.0160975609756
Math,3900122,developer,first,sbfl,barinel,tests,,none,,0.00316924399994,0.0194146341463
Math,3900122,developer,first,sbfl,tarantula,tests,,none,,0.00316924399994,0.0194146341463
Math,3900122,developer,first,sbfl,ochiai,tests,,none,,0.00262776512558,0.0160975609756
Math,5500587,developer,first,mbfl,muse,elements,passfail,none,avg,0.000110955773029,0.00171115674196
Math,5500587,developer,first,mbfl,ochiai,tests,exact,none,max,2.21911546058e-05,0.000342231348392
Math,5500587,developer,first,sbfl,opt2,tests,,none,,0.000310676164481,0.00479123887748
Math,5500587,developer,first,sbfl,dstar2,tests,,none,,0.000310676164481,0.00479123887748
Math,5500587,developer,first,sbfl,barinel,tests,,none,,0.000321771741784,0.00496235455168
Math,5500587,developer,first,sbfl,tarantula,tests,,none,,0.000321771741784,0.00496235455168
Math,5500587,developer,first,sbfl,ochiai,tests,,none,,0.000310676164481,0.00479123887748
Math,5500501,developer,first,mbfl,muse,elements,passfail,none,avg,2.21911546058e-05,0.000342231348392
Math,5500501,developer,first,mbfl,ochiai,tests,exact,none,max,0.000177529236846,0.00273785078713
Math,5500501,developer,first,sbfl,opt2,tests,,none,,0.000477109824024,0.00735797399042
Math,5500501,developer,first,sbfl,dstar2,tests,,none,,0.000477109824024,0.00735797399042
Math,5500501,developer,first,sbfl,barinel,tests,,none,,0.000477109824024,0.00735797399042
Math,5500501,developer,first,sbfl,tarantula,tests,,none,,0.000477109824024,0.00735797399042
Math,5500501,developer,first,sbfl,ochiai,tests,,none,,0.000477109824024,0.00735797399042
Math,9200138,developer,first,mbfl,muse,elements,passfail,none,avg,0.000196664568911,0.0110619469027
Math,9200138,developer,first,mbfl,ochiai,tests,exact,none,max,9.83322844556e-05,0.00553097345133
Math,9200138,developer,first,sbfl,opt2,tests,,none,,9.83322844556e-05,0.00553097345133
Math,9200138,developer,first,sbfl,dstar2,tests,,none,,9.83322844556e-05,0.00553097345133
Math,9200138,developer,first,sbfl,barinel,tests,,none,,0.000275330396476,0.0154867256637
Math,9200138,developer,first,sbfl,tarantula,tests,,none,,0.000275330396476,0.0154867256637
Math,9200138,developer,first,sbfl,ochiai,tests,,none,,9.83322844556e-05,0.00553097345133
Math,5500588,developer,first,mbfl,muse,elements,passfail,none,avg,4.43823092115e-05,0.000684462696783
Math,5500588,developer,first,mbfl,ochiai,tests,exact,none,max,5.54778865144e-05,0.000855578370979
Math,5500588,developer,first,sbfl,opt2,tests,,none,,0.000266293855269,0.0041067761807
Math,5500588,developer,first,sbfl,dstar2,tests,,none,,0.000266293855269,0.0041067761807
Math,5500588,developer,first,sbfl,barinel,tests,,none,,0.000355058473692,0.00547570157426
Math,5500588,developer,first,sbfl,tarantula,tests,,none,,0.000355058473692,0.00547570157426
Math,5500588,developer,first,sbfl,ochiai,tests,,none,,0.000266293855269,0.0041067761807
Math,8200032,developer,first,mbfl,muse,elements,passfail,none,avg,2.61410571444e-05,0.000236518448439
Math,8200032,developer,first,mbfl,ochiai,tests,exact,none,max,6.53526428609e-05,0.000591296121097
Math,8200032,developer,first,sbfl,opt2,tests,,none,,0.00269252888587,0.0243614001892
Math,8200032,developer,first,sbfl,dstar2,tests,,none,,0.00269252888587,0.0243614001892
Math,8200032,developer,first,sbfl,barinel,tests,,none,,0.00321535002876,0.029091769158
Math,8200032,developer,first,sbfl,tarantula,tests,,none,,0.00321535002876,0.029091769158
Math,8200032,developer,first,sbfl,ochiai,tests,,none,,0.00269252888587,0.0243614001892
Math,9200186,developer,first,mbfl,muse,elements,passfail,none,avg,7.86658275645e-05,0.00442477876106
Math,9200186,developer,first,mbfl,ochiai,tests,exact,none,max,0.000117998741347,0.00663716814159
Math,9200186,developer,first,sbfl,opt2,tests,,none,,0.000275330396476,0.0154867256637
Math,9200186,developer,first,sbfl,dstar2,tests,,none,,0.000275330396476,0.0154867256637
Math,9200186,developer,first,sbfl,barinel,tests,,none,,0.000275330396476,0.0154867256637
Math,9200186,developer,first,sbfl,tarantula,tests,,none,,0.000275330396476,0.0154867256637
Math,9200186,developer,first,sbfl,ochiai,tests,,none,,0.000275330396476,0.0154867256637
Math,5500504,developer,first,mbfl,muse,elements,passfail,none,avg,2.21911546058e-05,0.000342231348392
Math,5500504,developer,first,mbfl,ochiai,tests,exact,none,max,0.000110955773029,0.00171115674196
Math,5500504,developer,first,sbfl,opt2,tests,,none,,0.000443823092115,0.00684462696783
Math,5500504,developer,first,sbfl,dstar2,tests,,none,,0.000443823092115,0.00684462696783
Math,5500504,developer,first,sbfl,barinel,tests,,none,,0.000443823092115,0.00684462696783
Math,5500504,developer,first,sbfl,tarantula,tests,,none,,0.000443823092115,0.00684462696783
Math,5500504,developer,first,sbfl,ochiai,tests,,none,,0.000443823092115,0.00684462696783
Math,8800280,developer,first,mbfl,muse,elements,passfail,none,avg,2.76885590874e-05,0.000237416904084
Math,8800280,developer,first,mbfl,ochiai,tests,exact,none,max,4.15328386311e-05,0.000356125356125
Math,8800280,developer,first,sbfl,opt2,tests,,none,,0.000387639827223,0.00332383665717
Math,8800280,developer,first,sbfl,dstar2,tests,,none,,0.000387639827223,0.00332383665717
Math,8800280,developer,first,sbfl,barinel,tests,,none,,0.00063683685901,0.00546058879392
Math,8800280,developer,first,sbfl,tarantula,tests,,none,,0.00063683685901,0.00546058879392
Math,8800280,developer,first,sbfl,ochiai,tests,,none,,0.000387639827223,0.00332383665717
Math,4000225,developer,first,mbfl,muse,elements,passfail,none,avg,3.17017499366e-05,0.00059880239521
Math,4000225,developer,first,mbfl,ochiai,tests,exact,none,max,2.37763124524e-05,0.000449101796407
Math,4000225,developer,first,sbfl,opt2,tests,,none,,0.000142657874715,0.00269461077844
Math,4000225,developer,first,sbfl,dstar2,tests,,none,,0.000285315749429,0.00538922155689
Math,4000225,developer,first,sbfl,barinel,tests,,none,,0.000570631498859,0.0107784431138
Math,4000225,developer,first,sbfl,tarantula,tests,,none,,0.000570631498859,0.0107784431138
Math,4000225,developer,first,sbfl,ochiai,tests,,none,,0.000523078873954,0.00988023952096
Math,2100065,developer,first,mbfl,muse,elements,passfail,none,avg,1.47383935151e-05,0.000107677398514
Math,2100065,developer,first,mbfl,ochiai,tests,exact,none,max,0.000272660280029,0.00199203187251
Math,2100065,developer,first,sbfl,opt2,tests,,none,,0.000405305821665,0.00296112845914
Math,2100065,developer,first,sbfl,dstar2,tests,,none,,0.000405305821665,0.00296112845914
Math,2100065,developer,first,sbfl,barinel,tests,,none,,0.00103168754606,0.00753741789598
Math,2100065,developer,first,sbfl,tarantula,tests,,none,,0.00103168754606,0.00753741789598
Math,2100065,developer,first,sbfl,ochiai,tests,,none,,0.000405305821665,0.00296112845914
Math,6500065,developer,first,mbfl,muse,elements,passfail,none,avg,4.75737392959e-05,0.00028328611898
Math,6500065,developer,first,mbfl,ochiai,tests,exact,none,max,2.3786869648e-05,0.00014164305949
Math,6500065,developer,first,sbfl,opt2,tests,,none,,8.32540437678e-05,0.000495750708215
Math,6500065,developer,first,sbfl,dstar2,tests,,none,,8.32540437678e-05,0.000495750708215
Math,6500065,developer,first,sbfl,barinel,tests,,none,,0.000130827783064,0.000779036827195
Math,6500065,developer,first,sbfl,tarantula,tests,,none,,0.000130827783064,0.000779036827195
Math,6500065,developer,first,sbfl,ochiai,tests,,none,,8.32540437678e-05,0.000495750708215
Math,3700505,developer,first,mbfl,muse,elements,passfail,none,avg,3.16360587798e-05,0.000227531285552
Math,3700505,developer,first,mbfl,ochiai,tests,exact,none,max,9.49081763394e-05,0.000682593856655
Math,3700505,developer,first,sbfl,opt2,tests,,none,,7.90901469495e-05,0.000568828213879
Math,3700505,developer,first,sbfl,dstar2,tests,,none,,7.90901469495e-05,0.000568828213879
Math,3700505,developer,first,sbfl,barinel,tests,,none,,7.90901469495e-05,0.000568828213879
Math,3700505,developer,first,sbfl,tarantula,tests,,none,,7.90901469495e-05,0.000568828213879
Math,3700505,developer,first,sbfl,ochiai,tests,,none,,7.90901469495e-05,0.000568828213879
Math,10200020,developer,first,mbfl,muse,elements,passfail,none,avg,0.00044323434433,0.00327102803738
Math,10200020,developer,first,mbfl,ochiai,tests,exact,none,max,0.000728170708542,0.0053738317757
Math,10200020,developer,first,sbfl,opt2,tests,,none,,0.000823149496612,0.00607476635514
Math,10200020,developer,first,sbfl,dstar2,tests,,none,,0.000823149496612,0.00607476635514
Math,10200020,developer,first,sbfl,barinel,tests,,none,,0.000949787880707,0.00700934579439
Math,10200020,developer,first,sbfl,tarantula,tests,,none,,0.000949787880707,0.00700934579439
Math,10200020,developer,first,sbfl,ochiai,tests,,none,,0.000823149496612,0.00607476635514
Math,3700548,developer,first,mbfl,muse,elements,passfail,none,avg,1.58180293899e-05,0.000113765642776
Math,3700548,developer,first,mbfl,ochiai,tests,exact,none,max,2.37270440848e-05,0.000170648464164
Math,3700548,developer,first,sbfl,opt2,tests,,none,,3.16360587798e-05,0.000227531285552
Math,3700548,developer,first,sbfl,dstar2,tests,,none,,3.16360587798e-05,0.000227531285552
Math,3700548,developer,first,sbfl,barinel,tests,,none,,3.16360587798e-05,0.000227531285552
Math,3700548,developer,first,sbfl,tarantula,tests,,none,,3.16360587798e-05,0.000227531285552
Math,3700548,developer,first,sbfl,ochiai,tests,,none,,3.16360587798e-05,0.000227531285552
Math,8700193,developer,first,mbfl,muse,elements,passfail,none,avg,5.53449373219e-05,0.000474946568511
Math,8700193,developer,first,mbfl,ochiai,tests,exact,none,max,4.15087029914e-05,0.000356209926383
Math,8700193,developer,first,sbfl,opt2,tests,,none,,0.000179871046296,0.00154357634766
Math,8700193,developer,first,sbfl,dstar2,tests,,none,,0.000179871046296,0.00154357634766
Math,8700193,developer,first,sbfl,barinel,tests,,none,,0.00185405540028,0.0159107100451
Math,8700193,developer,first,sbfl,tarantula,tests,,none,,0.00185405540028,0.0159107100451
Math,8700193,developer,first,sbfl,ochiai,tests,,none,,0.000179871046296,0.00154357634766
Math,4000182,developer,first,mbfl,muse,elements,passfail,none,avg,9.51052498098e-05,0.00179640718563
Math,4000182,developer,first,mbfl,ochiai,tests,exact,none,max,2.37763124524e-05,0.000449101796407
Math,4000182,developer,first,sbfl,opt2,tests,,none,,0.000317017499366,0.0059880239521
Math,4000182,developer,first,sbfl,dstar2,tests,,none,,0.000317017499366,0.0059880239521
Math,4000182,developer,first,sbfl,barinel,tests,,none,,0.000317017499366,0.0059880239521
Math,4000182,developer,first,sbfl,tarantula,tests,,none,,0.000317017499366,0.0059880239521
Math,4000182,developer,first,sbfl,ochiai,tests,,none,,0.000317017499366,0.0059880239521
Math,4000234,developer,first,mbfl,muse,elements,passfail,none,avg,0.000142657874715,0.00269461077844
Math,4000234,developer,first,mbfl,ochiai,tests,exact,none,max,2.37763124524e-05,0.000449101796407
Math,4000234,developer,first,sbfl,opt2,tests,,none,,9.51052498098e-05,0.00179640718563
Math,4000234,developer,first,sbfl,dstar2,tests,,none,,0.000110956124778,0.00209580838323
Math,4000234,developer,first,sbfl,barinel,tests,,none,,0.000570631498859,0.0107784431138
Math,4000234,developer,first,sbfl,tarantula,tests,,none,,0.000570631498859,0.0107784431138
Math,4000234,developer,first,sbfl,ochiai,tests,,none,,0.000348719249303,0.00658682634731
Math,400010,developer,first,mbfl,muse,elements,passfail,none,avg,2.42459509262e-05,0.000369003690037
Math,400010,developer,first,mbfl,ochiai,tests,exact,none,max,4.84919018524e-05,0.000738007380074
Math,400010,developer,first,sbfl,opt2,tests,,none,,0.000115168266899,0.00175276752768
Math,400010,developer,first,sbfl,dstar2,tests,,none,,0.000115168266899,0.00175276752768
Math,400010,developer,first,sbfl,barinel,tests,,none,,0.000115168266899,0.00175276752768
Math,400010,developer,first,sbfl,tarantula,tests,,none,,0.000115168266899,0.00175276752768
Math,400010,developer,first,sbfl,ochiai,tests,,none,,0.000115168266899,0.00175276752768
Math,7800065,developer,first,mbfl,muse,elements,passfail,none,avg,0.00035939826462,0.0149892933619
Math,7800065,developer,first,mbfl,ochiai,tests,exact,none,max,0.000243877393849,0.0101713062099
Math,7800065,developer,first,sbfl,opt2,tests,,none,,0.000128356523079,0.00535331905782
Math,7800065,developer,first,sbfl,dstar2,tests,,none,,0.000128356523079,0.00535331905782
Math,7800065,developer,first,sbfl,barinel,tests,,none,,0.000128356523079,0.00535331905782
Math,7800065,developer,first,sbfl,tarantula,tests,,none,,0.000128356523079,0.00535331905782
Math,7800065,developer,first,sbfl,ochiai,tests,,none,,0.000128356523079,0.00535331905782
Math,10300043,developer,first,mbfl,muse,elements,passfail,none,avg,6.50152785905e-05,0.00191570881226
Math,10300043,developer,first,mbfl,ochiai,tests,exact,none,max,0.000422599310838,0.0124521072797
Math,10300043,developer,first,sbfl,opt2,tests,,none,,0.00104024445745,0.0306513409962
Math,10300043,developer,first,sbfl,dstar2,tests,,none,,0.00104024445745,0.0306513409962
Math,10300043,developer,first,sbfl,barinel,tests,,none,,0.00104024445745,0.0306513409962
Math,10300043,developer,first,sbfl,tarantula,tests,,none,,0.00104024445745,0.0306513409962
Math,10300043,developer,first,sbfl,ochiai,tests,,none,,0.00104024445745,0.0306513409962
Math,5,developer,first,mbfl,muse,elements,passfail,none,avg,0.00147797812592,0.228136882129
Math,5,developer,first,mbfl,ochiai,tests,exact,none,max,1.23164843827e-05,0.00190114068441
Math,5,developer,first,sbfl,opt2,tests,,none,,1.8474726574e-05,0.00285171102662
Math,5,developer,first,sbfl,dstar2,tests,,none,,1.8474726574e-05,0.00285171102662
Math,5,developer,first,sbfl,barinel,tests,,none,,1.8474726574e-05,0.00285171102662
Math,5,developer,first,sbfl,tarantula,tests,,none,,1.8474726574e-05,0.00285171102662
Math,5,developer,first,sbfl,ochiai,tests,,none,,1.8474726574e-05,0.00285171102662
Math,22,developer,first,mbfl,muse,elements,passfail,none,avg,2.94915654123e-05,0.00019729703068
Math,22,developer,first,mbfl,ochiai,tests,exact,none,max,2.94915654123e-05,0.00019729703068
Math,22,developer,first,sbfl,opt2,tests,,none,,0.000803645157485,0.00537634408602
Math,22,developer,first,sbfl,dstar2,tests,,none,,2.21186740592e-05,0.00014797277301
Math,22,developer,first,sbfl,barinel,tests,,none,,2.21186740592e-05,0.00014797277301
Math,22,developer,first,sbfl,tarantula,tests,,none,,2.21186740592e-05,0.00014797277301
Math,22,developer,first,sbfl,ochiai,tests,,none,,2.21186740592e-05,0.00014797277301
Math,5500523,developer,first,mbfl,muse,elements,passfail,none,avg,0.000110955773029,0.00171115674196
Math,5500523,developer,first,mbfl,ochiai,tests,exact,none,max,2.21911546058e-05,0.000342231348392
Math,5500523,developer,first,sbfl,opt2,tests,,none,,0.000277389432572,0.00427789185489
Math,5500523,developer,first,sbfl,dstar2,tests,,none,,0.000277389432572,0.00427789185489
Math,5500523,developer,first,sbfl,barinel,tests,,none,,0.000410536360207,0.00633127994524
Math,5500523,developer,first,sbfl,tarantula,tests,,none,,0.000410536360207,0.00633127994524
Math,5500523,developer,first,sbfl,ochiai,tests,,none,,0.000321771741784,0.00496235455168
Math,8700195,developer,first,mbfl,muse,elements,passfail,none,avg,2.76724686609e-05,0.000237473284256
Math,8700195,developer,first,mbfl,ochiai,tests,exact,none,max,2.76724686609e-05,0.000237473284256
Math,8700195,developer,first,sbfl,opt2,tests,,none,,0.000179871046296,0.00154357634766
Math,8700195,developer,first,sbfl,dstar2,tests,,none,,0.000179871046296,0.00154357634766
Math,8700195,developer,first,sbfl,barinel,tests,,none,,0.00184021916595,0.015791973403
Math,8700195,developer,first,sbfl,tarantula,tests,,none,,0.00184021916595,0.015791973403
Math,8700195,developer,first,sbfl,ochiai,tests,,none,,0.000179871046296,0.00154357634766
Math,6200019,developer,first,mbfl,muse,elements,passfail,none,avg,0.0233697620417,0.301788170564
Math,6200019,developer,first,mbfl,ochiai,tests,exact,none,max,0.0030889840438,0.0398899587345
Math,6200019,developer,first,sbfl,opt2,tests,,none,,0.00570929464647,0.073727647868
Math,6200019,developer,first,sbfl,dstar2,tests,,none,,0.00570929464647,0.073727647868
Math,6200019,developer,first,sbfl,barinel,tests,,none,,0.00691293325664,0.0892709766162
Math,6200019,developer,first,sbfl,tarantula,tests,,none,,0.0255533542106,0.329986244842
Math,6200019,developer,first,sbfl,ochiai,tests,,none,,0.00570929464647,0.073727647868
Math,10500154,developer,first,mbfl,muse,elements,passfail,none,avg,0.00337395508108,0.259689922481
Math,10500154,developer,first,mbfl,ochiai,tests,exact,none,max,0.000503575385235,0.0387596899225
Math,10500154,developer,first,sbfl,opt2,tests,,none,,0.00130929600161,0.100775193798
Math,10500154,developer,first,sbfl,dstar2,tests,,none,,0.00161144123275,0.124031007752
Math,10500154,developer,first,sbfl,barinel,tests,,none,,0.00282002215732,0.217054263566
Math,10500154,developer,first,sbfl,tarantula,tests,,none,,0.00282002215732,0.217054263566
Math,10500154,developer,first,sbfl,ochiai,tests,,none,,0.0017121563098,0.131782945736
Math,4000226,developer,first,mbfl,muse,elements,passfail,none,avg,0.000126806999746,0.00239520958084
Math,4000226,developer,first,mbfl,ochiai,tests,exact,none,max,2.37763124524e-05,0.000449101796407
Math,4000226,developer,first,sbfl,opt2,tests,,none,,9.51052498098e-05,0.00179640718563
Math,4000226,developer,first,sbfl,dstar2,tests,,none,,0.000110956124778,0.00209580838323
Math,4000226,developer,first,sbfl,barinel,tests,,none,,0.000570631498859,0.0107784431138
Math,4000226,developer,first,sbfl,tarantula,tests,,none,,0.000570631498859,0.0107784431138
Math,4000226,developer,first,sbfl,ochiai,tests,,none,,0.000348719249303,0.00658682634731
Math,6000057,developer,first,mbfl,muse,elements,passfail,none,avg,2.29326239508e-05,0.000307125307125
Math,6000057,developer,first,mbfl,ochiai,tests,exact,none,max,5.73315598771e-05,0.000767813267813
Math,6000057,developer,first,sbfl,opt2,tests,,none,,5.73315598771e-05,0.000767813267813
Math,6000057,developer,first,sbfl,dstar2,tests,,none,,5.73315598771e-05,0.000767813267813
Math,6000057,developer,first,sbfl,barinel,tests,,none,,5.73315598771e-05,0.000767813267813
Math,6000057,developer,first,sbfl,tarantula,tests,,none,,5.73315598771e-05,0.000767813267813
Math,6000057,developer,first,sbfl,ochiai,tests,,none,,5.73315598771e-05,0.000767813267813
Math,7600209,developer,first,mbfl,muse,elements,passfail,none,avg,3.80151046683e-05,0.000160153747598
Math,7600209,developer,first,mbfl,ochiai,tests,exact,none,max,0.000215418926453,0.000907537903054
Math,7600209,developer,first,sbfl,opt2,tests,,none,,0.000202747224897,0.000854153320521
Math,7600209,developer,first,sbfl,dstar2,tests,,none,,0.000202747224897,0.000854153320521
